username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TinRona;2016-11-01 19:41;0;1;"Go #Trump @realDonaldTrump #DonaldTrumpforPresident #MakeAmericaGreatAgain";;@realDonaldTrump;#Trump #DonaldTrumpforPresident #MakeAmericaGreatAgain;"793598892357091328";https://twitter.com/TinRona/status/793598892357091328
riddlebug;2016-11-01 19:41;1;1;"#Trump wants to #MakeAmericaGreatAgain but not make his own merchandise in #America He is a #ConMan https:// twitter.com/CorrectRecord/ status/793597774910619648 …";;;#Trump #MakeAmericaGreatAgain #America #ConMan;"793598881728598016";https://twitter.com/riddlebug/status/793598881728598016
69donald420;2016-11-01 19:41;0;1;"semen on a dead face #makeamericagreatagain";;;#makeamericagreatagain;"793598866549383168";https://twitter.com/69donald420/status/793598866549383168
Manni_syd;2016-11-01 19:41;0;0;"@HuffingtonPost @cnn #Pennsylvania #Michigan #Minnesota #Wisconsin PLEASE VOTE TRUMP #MakeAmericaGreatAgain https:// twitter.com/DanScavino/sta tus/793444218417086464 …";;@HuffingtonPost @cnn;#Pennsylvania #Michigan #Minnesota #Wisconsin #MakeAmericaGreatAgain;"793598813118226432";https://twitter.com/Manni_syd/status/793598813118226432
22Americanfirst;2016-11-01 19:41;0;0;"ALL #Americans welcome on the #TrumpTrain so we can #Unite and #MakeAmericaGreatAgain & SAFE ! https:// twitter.com/HalleyBorderCo l/status/793510320681738243 …";;;#Americans #TrumpTrain #Unite #MakeAmericaGreatAgain;"793598805702742016";https://twitter.com/22Americanfirst/status/793598805702742016
JoestixOE;2016-11-01 19:40;0;0;"I was in same boat... but saw the light earlier on. People vote to #MakeAmericaGreatAgain https:// twitter.com/usaneedstrump/ status/793234239277834240 …";Auburn, WA;;#MakeAmericaGreatAgain;"793598621874741248";https://twitter.com/JoestixOE/status/793598621874741248
huntermcabee;2016-11-01 19:39;0;5;"both candidates are on Facebook live right now making speeches, at separate places.. guess who has 5k more viewers? #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"793598287391682560";https://twitter.com/huntermcabee/status/793598287391682560
haleybrookee26;2016-11-01 19:38;2;5;"Life's a bitch, don't vote for one! Trump 2k16! #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"793598224686718976";https://twitter.com/haleybrookee26/status/793598224686718976
washington_bear;2016-11-01 19:38;7;13;"Ignore the polls! Grab some despondent Hillary supporters and GET OUT THE VOTE. Eau Claire #PodestaEmails25 #MakeAmericaGreatAgain https:// twitter.com/datrumpnation1 /status/793584642892980226 …";;;#PodestaEmails25 #MakeAmericaGreatAgain;"793598007690334208";https://twitter.com/washington_bear/status/793598007690334208
Sammysosa363;2016-11-01 19:37;1;0;"Ima vote for trump #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"793597872121839617";https://twitter.com/Sammysosa363/status/793597872121839617
USA1stAlways;2016-11-01 19:37;0;1;"Bernie Sanders’ wife begged Vt. governor not to endorse #CrookedHillary http:// nydn.us/2eCTagM #PodestaEmails24 #MakeAmericaGreatAgain";;;#CrookedHillary #PodestaEmails24 #MakeAmericaGreatAgain;"793597766656221184";https://twitter.com/USA1stAlways/status/793597766656221184
IlkkaSaari;2016-11-01 19:37;0;0;"#NeverHillary #TrumpPence16 #ObamaFail #Landslide #MAGA #votetrump #votetrump2016 #MakeAmericaGreatAgain #AmericaFirst #BuildTheWall https:// twitter.com/RedRoadRail/st atus/785673762041651200 …";;;#NeverHillary #TrumpPence16 #ObamaFail #Landslide #MAGA #votetrump #votetrump2016 #MakeAmericaGreatAgain #AmericaFirst #BuildTheWall;"793597746938863616";https://twitter.com/IlkkaSaari/status/793597746938863616
realS____Dollar;2016-11-01 19:36;0;0;"#wednesdaymotivation #defeat @HillaryClinton & cronies #draintheswamp #VoteYourFuture #MakeAmericaGreatAgain https://www. youtube.com/shared?ci=YU3z G2xabOY … pic.twitter.com/BDLuV7Ldl4";;@HillaryClinton;#wednesdaymotivation #defeat #draintheswamp #VoteYourFuture #MakeAmericaGreatAgain;"793597600243015680";https://twitter.com/realS____Dollar/status/793597600243015680
AshLinaDaniels;2016-11-01 19:36;0;2;"Ask yourself: Would you run for president when you have a child rape case coming up? - Would your motivation be to #MakeAmericaGreatAgain ?";;;#MakeAmericaGreatAgain;"793597579137277954";https://twitter.com/AshLinaDaniels/status/793597579137277954
MarthaWolkonsky;2016-11-01 19:36;1;2;"@michaelbickle lol! Snort! #MakeAmericaGreatAgain";;@michaelbickle;#MakeAmericaGreatAgain;"793597545628864512";https://twitter.com/MarthaWolkonsky/status/793597545628864512
Beamerang71;2016-11-01 19:35;0;3;"#draintheswamp #TrumpTrain #TrumpPence16 #BuildTheWall #makeamericagreatagain #NeverHillary #HillaryForPrison #CrookedHillary pic.twitter.com/gx638P2Uij";;;#draintheswamp #TrumpTrain #TrumpPence16 #BuildTheWall #makeamericagreatagain #NeverHillary #HillaryForPrison #CrookedHillary;"793597454205722624";https://twitter.com/Beamerang71/status/793597454205722624
Manni_syd;2016-11-01 19:35;10;8;"#Pennsylvania #Michigan #Minnesota #Wisconsin PLEASE VOTE TRUMP #MakeAmericaGreatAgain https:// twitter.com/DanScavino/sta tus/793444218417086464 …";;;#Pennsylvania #Michigan #Minnesota #Wisconsin #MakeAmericaGreatAgain;"793597403014148096";https://twitter.com/Manni_syd/status/793597403014148096
amrightnow;2016-11-01 19:35;6;3;"Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 pic.twitter.com/R4kuadElQq";;;#realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016;"793597331048366080";https://twitter.com/amrightnow/status/793597331048366080
JackLambert01;2016-11-01 19:34;0;0;"I think I like this family, it would be good seeing them in our White House from time to time. #MakeAmericaGreatAgain https:// twitter.com/GoldbergISD/st atus/793499288978460672 …";;;#MakeAmericaGreatAgain;"793597146163359744";https://twitter.com/JackLambert01/status/793597146163359744
gwellsgeorgia;2016-11-01 19:33;0;4;"Just voted boiiiii #MakeAmericaGreatAgain";West Bradenton, FL;;#MakeAmericaGreatAgain;"793596978030600192";https://twitter.com/gwellsgeorgia/status/793596978030600192
LaxVigilante;2016-11-01 19:33;0;5;"Thank You North Carolina!! #TrumpPence16 #draintheswamp #MakeAmericaGreatAgain pic.twitter.com/jYQg5mRuaI";;;#TrumpPence16 #draintheswamp #MakeAmericaGreatAgain;"793596916730912768";https://twitter.com/LaxVigilante/status/793596916730912768
1handputter;2016-11-01 19:33;0;1;"I support Team Trump! Download the official app: http:// DonaldJTrump.com/app #MakeAmericaGreatAgain #TrumpTrain pic.twitter.com/Wh8jhAwb56";;;#MakeAmericaGreatAgain #TrumpTrain;"793596829447380993";https://twitter.com/1handputter/status/793596829447380993
Ladybugs96;2016-11-01 19:32;5;3;"So proud of @realDonaldTrump and his campaign. God Bless DJT's rally in Eau Claire tonight and let's #MakeAmericaGreatAgain pic.twitter.com/swKB4hHW5l";;@realDonaldTrump;#MakeAmericaGreatAgain;"793596658294456321";https://twitter.com/Ladybugs96/status/793596658294456321
JangoBear;2016-11-01 19:32;1;1;"Everyone get out & vote to make this true & #SealTheDeal Let's #MakeAmericaGreatAgain together!!!!! https:// twitter.com/TheTrumpTrain/ status/793594304669229056 …";;;#SealTheDeal #MakeAmericaGreatAgain;"793596607618887680";https://twitter.com/JangoBear/status/793596607618887680
JackLambert01;2016-11-01 19:32;0;1;"@SheriffClarke @donnabrazile American Greatness was wrested from English Royalty, "leaders" not unlike #TheClintons . #MakeAmericaGreatAgain";;@SheriffClarke @donnabrazile;#TheClintons #MakeAmericaGreatAgain;"793596519056158720";https://twitter.com/JackLambert01/status/793596519056158720
ScottMarchant3;2016-11-01 19:31;0;0;"Oh how the mighty have fallen. #NeverHillary #HillaryforDogcatcher #TrumpPence16 #MakeAmericaGreatAgain #VoteTrump https:// twitter.com/stefanmolyneux /status/793546474445570050 …";Grafton, MA;;#NeverHillary #HillaryforDogcatcher #TrumpPence16 #MakeAmericaGreatAgain #VoteTrump;"793596408263770113";https://twitter.com/ScottMarchant3/status/793596408263770113
TopCapitalist;2016-11-01 19:31;1;0;"#MakeAmericaGreatAgain #MAGA3x pic.twitter.com/42jf4kkDiY";;;#MakeAmericaGreatAgain #MAGA3x;"793596336021053440";https://twitter.com/TopCapitalist/status/793596336021053440
mdjtraveler;2016-11-01 19:31;0;2;"@DanScavino #MAKEAMERICAGREATAGAIN #7DAYS TO #VICTORY https:// twitter.com/DanScavino/sta tus/793553045338533889 …";;@DanScavino;#MAKEAMERICAGREATAGAIN #7DAYS #VICTORY;"793596285127393280";https://twitter.com/mdjtraveler/status/793596285127393280
DirectLinks911;2016-11-01 19:30;0;0;"We have but Just 7 days to go until we change the mood of this country and #MakeAmericaGreatAgain ! Thank You @realDonaldTrump 4 Everything!";;@realDonaldTrump;#MakeAmericaGreatAgain;"793596109205729280";https://twitter.com/DirectLinks911/status/793596109205729280
ECCDeplorable;2016-11-01 19:30;1;1;"Happy Birthday @ScottWalker ! Thank You For Standing With Us!! #MakeAmericaGreatAgain #LockHerUpNOW https:// twitter.com/ScottWalker/st atus/793543401350148096 …";;@ScottWalker;#MakeAmericaGreatAgain #LockHerUpNOW;"793596081531678720";https://twitter.com/ECCDeplorable/status/793596081531678720
robertwrichey;2016-11-01 19:30;0;0;"#MakeAmericaGreatAgain "The reemergence of 'Deadbeat Donald'" http:// on.msnbc.com/2fdeGaT";;;#MakeAmericaGreatAgain;"793596018122252288";https://twitter.com/robertwrichey/status/793596018122252288
PandPAnastasia;2016-11-01 19:30;0;1;"#ElectionDay is one week away! Will you tweet #MakeAmericaGreatAgain or #ImWithHer ? #RegisterNow";;;#ElectionDay #MakeAmericaGreatAgain #ImWithHer #RegisterNow;"793595981329797124";https://twitter.com/PandPAnastasia/status/793595981329797124
TriciaSandler;2016-11-01 19:29;0;1;"@SpeakerRyan join in the movement to #MakeAmericaGreatAgain Don't let "We the People" continue in despair.";;@SpeakerRyan;#MakeAmericaGreatAgain;"793595969275396096";https://twitter.com/TriciaSandler/status/793595969275396096
AsgardianRabbit;2016-11-01 19:29;0;1;"In white countries and only white countries. #Whitegenocide #MakeAmericaGreatAgain https:// twitter.com/iainoneil/stat us/793594208984727552 …";;;#Whitegenocide #MakeAmericaGreatAgain;"793595918029361152";https://twitter.com/AsgardianRabbit/status/793595918029361152
MichaelsMary;2016-11-01 19:29;6;5;"@tamaraleighllc @realDonaldTrump Hillary supporters on Sunday in Sloatsburg NY. #MakeAmericaGreatAgain #buildthewall #rednationrising pic.twitter.com/spq2DKdGG2";;@tamaraleighllc @realDonaldTrump;#MakeAmericaGreatAgain #buildthewall #rednationrising;"793595807379427328";https://twitter.com/MichaelsMary/status/793595807379427328
halsteadg048;2016-11-01 19:28;2;4;"THIS IS A MOVEMENT! Video of Trump supporters two hours ahead of rally at University of Wisconsin-Eau Claire. #MakeAmericaGreatAgain #MAGA https:// twitter.com/America_1st_/s tatus/793574871565340676 …";;;#MakeAmericaGreatAgain #MAGA;"793595718850207744";https://twitter.com/halsteadg048/status/793595718850207744
TopCapitalist;2016-11-01 19:27;0;0;"We'll be a respected nation again! #MakeAmericaGreatAgain #DrainTheSwamp pic.twitter.com/DeUelakQVO";;;#MakeAmericaGreatAgain #DrainTheSwamp;"793595332462538752";https://twitter.com/TopCapitalist/status/793595332462538752
adalineintexas;2016-11-01 19:27;0;0;"#VoteTrumpPence16 #MakeAmericaGreatAgain #MakeAmericaSafeAgain #MAGA #abc #nbc #cbs #foxnews #hillaryclintonemails https:// twitter.com/DanScavino/sta tus/793589607304757248 …";;;#VoteTrumpPence16 #MakeAmericaGreatAgain #MakeAmericaSafeAgain #MAGA #abc #nbc #cbs #foxnews #hillaryclintonemails;"793595308970221568";https://twitter.com/adalineintexas/status/793595308970221568
TalkingHands123;2016-11-01 19:27;6;3;"RT Pedophile sex ring in government #Wisconsin #NewHampshire #MakeAmericaGreatAgain #vote2016 #HillaryClinton https:// twitter.com/akawhit1/statu s/793488544647876608 …";;;#Wisconsin #NewHampshire #MakeAmericaGreatAgain #vote2016 #HillaryClinton;"793595233384615936";https://twitter.com/TalkingHands123/status/793595233384615936
andraayuh;2016-11-01 19:26;0;0;"#MAKEAMERICAGREATAGAIN #TRUMP2016 #BUILDTHEWALL pic.twitter.com/eO3R7wALWs";;;#MAKEAMERICAGREATAGAIN #TRUMP2016 #BUILDTHEWALL;"793595194402754560";https://twitter.com/andraayuh/status/793595194402754560
mdjtraveler;2016-11-01 19:26;7;7;"GOTTA LOVE THESE PATRIOTS @realDonaldTrump @mike_pence @RealBenCarson 3 WINNERS 7 DAYS UNTIL ELECTION DAY! LETS #MakeAmericaGreatAgain https:// twitter.com/DanScavino/sta tus/793478477412524039 …";;@realDonaldTrump @mike_pence @RealBenCarson;#MakeAmericaGreatAgain;"793595133644111877";https://twitter.com/mdjtraveler/status/793595133644111877
pts964;2016-11-01 19:26;0;1;"@KellyannePolls @AdiDajani @realDonaldTrump #MakeAmericaGreatAgain";;@KellyannePolls @AdiDajani @realDonaldTrump;#MakeAmericaGreatAgain;"793595107991777281";https://twitter.com/pts964/status/793595107991777281
travishuffman27;2016-11-01 19:26;0;0;"Even @realDonaldTrump is all in tonight at the #WorldSeries #RallyTogether #MakeAmericaGreatAgain pic.twitter.com/L4Axzy1l7p";;@realDonaldTrump;#WorldSeries #RallyTogether #MakeAmericaGreatAgain;"793594991406878724";https://twitter.com/travishuffman27/status/793594991406878724
Tessa_Billings;2016-11-01 19:25;0;3;"Voted in the most crucial swing state in the US today! #draintheswamp #MakeAmericaGreatAgain #grabthembythepussy #johnmcainisntahero pic.twitter.com/nUcgjg4tmR";;;#draintheswamp #MakeAmericaGreatAgain #grabthembythepussy #johnmcainisntahero;"793594967499341825";https://twitter.com/Tessa_Billings/status/793594967499341825
TheOtherNominee;2016-11-01 19:25;0;1;"YORK! #Trump2016 #MakeAmericaGreatAgain #Trump2016 All donors are giving millionaires huge tax cut.";;;#Trump2016 #MakeAmericaGreatAgain #Trump2016;"793594773563027456";https://twitter.com/TheOtherNominee/status/793594773563027456
femijr;2016-11-01 19:24;0;1;"#Trump wins, based on market accurate prediction since 1984. #MakeAmericaGreatAgain #MAGA #MAGA3X #tcot #pjnet #BlacksForTrump #TrumpTrain pic.twitter.com/OrXwtlBSFx";;;#Trump #MakeAmericaGreatAgain #MAGA #MAGA3X #tcot #pjnet #BlacksForTrump #TrumpTrain;"793594632986890241";https://twitter.com/femijr/status/793594632986890241
CasadeeGunty;2016-11-01 19:24;0;1;"@nathanopp5 #MakeAmericaGreatAgain btw cute avi";;@nathanopp5;#MakeAmericaGreatAgain;"793594588837601280";https://twitter.com/CasadeeGunty/status/793594588837601280
Kinfolks2u;2016-11-01 19:24;0;0;"Think about it! How MANY people OWN @HillaryClinton ? So ready#MakeAmericaGreatAgain Vote @realDonaldTrump and @mike_pence to #draintheswamp https:// twitter.com/DRUDGE_REPORT/ status/793582154638688256 …";;@HillaryClinton @realDonaldTrump @mike_pence;#MakeAmericaGreatAgain #draintheswamp;"793594583271649280";https://twitter.com/Kinfolks2u/status/793594583271649280
rayne_ea;2016-11-01 19:22;1;1;"#CrookedHillary sure seems to like her liquor, but Donald never touches a drop and it kinda shows! #VoteTrump #MakeAmericaGreatAgain pic.twitter.com/sMneuXp7Az";;;#CrookedHillary #VoteTrump #MakeAmericaGreatAgain;"793594203272019972";https://twitter.com/rayne_ea/status/793594203272019972
mela_mirella;2016-11-01 19:22;0;0;"my college business professor just said if Trump wins, the stock market will crash #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"793594180127723520";https://twitter.com/mela_mirella/status/793594180127723520
mmmallthetime4u;2016-11-01 19:22;0;1;"If this investigation's done correctly without corrupted influence, there will b a lot of government jobs available. #MakeAmericaGreatAgain";Belleville, NJ;;#MakeAmericaGreatAgain;"793594159768666121";https://twitter.com/mmmallthetime4u/status/793594159768666121
mfrass;2016-11-01 19:22;27;19;"Yah, the "leaks" are creating trust issues for HRC. These people are fucked up. Counting the days til we can #MakeAmericaGreatAgain https:// twitter.com/freedavidking/ status/793591846333218816 …";;;#MakeAmericaGreatAgain;"793594078374072320";https://twitter.com/mfrass/status/793594078374072320
Johnathan_Rizzi;2016-11-01 19:20;1;1;"Just ripped down 10 or so anti Trump posters in the dining halls and it felt great #MakeAmericaGreatAgain #TrumpTrain #hillaryforprison";;;#MakeAmericaGreatAgain #TrumpTrain #hillaryforprison;"793593535949893633";https://twitter.com/Johnathan_Rizzi/status/793593535949893633
robinfarmer1313;2016-11-01 19:19;3;0;"#NeverHillary #crookedhillary #GOHillary #AmericaFirst #MakeAmericaGreatAgain #VoteTrumpPence16 #AllVotesMatter #StandwithTrump https:// twitter.com/mundyspeaks/st atus/793590077800615936 …";;;#NeverHillary #crookedhillary #GOHillary #AmericaFirst #MakeAmericaGreatAgain #VoteTrumpPence16 #AllVotesMatter #StandwithTrump;"793593441271721984";https://twitter.com/robinfarmer1313/status/793593441271721984
