username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
twgforceone;2016-05-06 17:45;0;0;"#WhiteGenocide #MakeAmericaGreatAgain #NE #TrumpFamily pic.twitter.com/J3YTB4vpnL";;;#WhiteGenocide #MakeAmericaGreatAgain #NE #TrumpFamily;"728702167226327040";https://twitter.com/twgforceone/status/728702167226327040
mjbanks;2016-05-06 17:45;0;0;"America, This election, you should vote for who your gf wants elected. #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"728702162671415297";https://twitter.com/mjbanks/status/728702162671415297
TheRamsayBolton;2016-05-06 17:44;0;1;"@realDonaldTrump Look what the raven just dropped off! #trump2016 #trumpbolton2016 #MakeAmericaGreatAgain #got pic.twitter.com/DvuNKLh6ym";;@realDonaldTrump;#trump2016 #trumpbolton2016 #MakeAmericaGreatAgain #got;"728701984690180096";https://twitter.com/TheRamsayBolton/status/728701984690180096
shannenhixon75;2016-05-06 17:43;0;0;"Jeb bush is a sore loser he & the gop need to put on their adult dipers this is why u will never become president #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"728701823704436740";https://twitter.com/shannenhixon75/status/728701823704436740
jakesgotcars;2016-05-06 17:43;0;0;"Everyone donate $20 to http://www. paulnehlen.com help get @SpeakerRyan out of office #MakeAmericaGreatAgain https:// twitter.com/Bikers4Trump/s tatus/728673879552450560 …";;@SpeakerRyan;#MakeAmericaGreatAgain;"728701714686197760";https://twitter.com/jakesgotcars/status/728701714686197760
at_maggiemac;2016-05-06 17:43;30;33;"Sheldon Adelson Supports Donald Trump He ‘Will Be Good for Israel’ http:// bit.ly/1Tsl0HW #MakeAmericaGreatAgain pic.twitter.com/FVMqlj1Y5t";;;#MakeAmericaGreatAgain;"728701709455790080";https://twitter.com/at_maggiemac/status/728701709455790080
TfromNewYork;2016-05-06 17:43;0;0;"Gotta love @realDonaldTrump response to @LindseyGrahamSC #classictrump #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/Wg0GmGihbc";;@realDonaldTrump @LindseyGrahamSC;#classictrump #MakeAmericaGreatAgain #Trump2016;"728701691542044673";https://twitter.com/TfromNewYork/status/728701691542044673
andrewvail25;2016-05-06 17:43;4;2;"It's the Voter's Turn Now! Lets fix our Morally Bankrupted Country! United We Stand!! #MakeAmericaGreatAgain https:// twitter.com/katomart/statu s/728662722531954688 …";;;#MakeAmericaGreatAgain;"728701677847588867";https://twitter.com/andrewvail25/status/728701677847588867
WilliamMauldin9;2016-05-06 17:42;1;1;"@RBariekman @reaIDona1dTrump Outstanding choice! #MakeAmericaGreatAgain";;@RBariekman @reaIDona1dTrump;#MakeAmericaGreatAgain;"728701426851962880";https://twitter.com/WilliamMauldin9/status/728701426851962880
RealDoctorWhite;2016-05-06 17:41;18;30;"#NeverTrump vs #MakeAmericaGreatAgain pic.twitter.com/sGCbIJkx6U";;;#NeverTrump #MakeAmericaGreatAgain;"728701353485213696";https://twitter.com/RealDoctorWhite/status/728701353485213696
jakesgotcars;2016-05-06 17:41;0;0;"@FoxNews @ericbolling everyone give $20 to Paul Nehlen against @SpeakerRyan #MakeAmericaGreatAgain Get him out http://www. paulnehlen.com";;@FoxNews @ericbolling @SpeakerRyan;#MakeAmericaGreatAgain;"728701310376284161";https://twitter.com/jakesgotcars/status/728701310376284161
joshdill64;2016-05-06 17:41;5;5;"And trump is the one some are worried about? Wow! #WakeUpAmerica #MakeAmericaGreatAgain #Trump2016 #AlwaysTrump https:// twitter.com/lawson1484/sta tus/728326138032959488 …";;;#WakeUpAmerica #MakeAmericaGreatAgain #Trump2016 #AlwaysTrump;"728701270865936385";https://twitter.com/joshdill64/status/728701270865936385
YANKEEFANNO3;2016-05-06 17:41;0;2;"#WakeUpAmerica #TheFive HYPOCRITICAL WASHINGTON INSIDERS RUINING AMERICAN LIVES. #MakeAmericaGreatAgain pic.twitter.com/3UHpQjNcdO";;;#WakeUpAmerica #TheFive #MakeAmericaGreatAgain;"728701191270617088";https://twitter.com/YANKEEFANNO3/status/728701191270617088
WhatAworld12345;2016-05-06 17:41;0;0;"@SpeakerRyan Listen to the voters and stand behind the choice of the PEOPLE #TrumpTrain GET THE 'F' ON BOARD #MakeAmericaGreatAgain";;@SpeakerRyan;#TrumpTrain #MakeAmericaGreatAgain;"728701169061634048";https://twitter.com/WhatAworld12345/status/728701169061634048
MetalliDuck;2016-05-06 17:40;0;0;"@WildKingdumb @JaRomney or, Photoshopped #TrumpTrain #MakeAmericaGreatAgain pic.twitter.com/GLKIZzFewz";Hayesville, OR;@WildKingdumb @JaRomney;#TrumpTrain #MakeAmericaGreatAgain;"728701083229388800";https://twitter.com/MetalliDuck/status/728701083229388800
WoodhamCharlie;2016-05-06 17:40;0;1;"It's Hillary or Trump. What say you #NeverTrump ers. Put up or shut up. #MakeAmericaGreatAgain #WakeUpAmerica https:// twitter.com/neuroscientist 1/status/728683161232805888 …";;;#NeverTrump #MakeAmericaGreatAgain #WakeUpAmerica;"728701053307359232";https://twitter.com/WoodhamCharlie/status/728701053307359232
SurfPHX;2016-05-06 17:40;181;195;"Mr. Trump's Response To Lindsey Graham #VoteTrump2016 #ToughAndFierce #MakeAmericaGreatAgain pic.twitter.com/2eNUdgBShQ";;;#VoteTrump2016 #ToughAndFierce #MakeAmericaGreatAgain;"728700978959159298";https://twitter.com/SurfPHX/status/728700978959159298
ImAnReporter;2016-05-06 17:40;0;0;"Does anyone else "True Conservative"?!?! Because: "True Conservative"! Amirite, fam?!?! #MuhPrinciples #QuitPosturing #MakeAmericaGreatAgain";;;#MuhPrinciples #QuitPosturing #MakeAmericaGreatAgain;"728700945505325056";https://twitter.com/ImAnReporter/status/728700945505325056
AllRepublicans;2016-05-06 17:39;3;1;"#Nebraska Gov. Pete Ricketts endorses #DonaldTrump - #MakeAmericaGreatAgain - Go Out and Vote #VoteTrump2016 Video: https:// youtu.be/WGR5G7Y7LT0";;;#Nebraska #DonaldTrump #MakeAmericaGreatAgain #VoteTrump2016;"728700755159490561";https://twitter.com/AllRepublicans/status/728700755159490561
Gianluca_1970;2016-05-06 17:39;13;14;"#MakeAmericaGreatAgain Make it better!! pic.twitter.com/axOEW5M3eP";;;#MakeAmericaGreatAgain;"728700633482694656";https://twitter.com/Gianluca_1970/status/728700633482694656
trumpknuckles;2016-05-06 17:38;0;1;"The cucks won't touch these http:// goo.gl/0xQzNi #Trump2016 #MakeAmericaGreatAgain #Trump pic.twitter.com/rKbvjCWKoO";;;#Trump2016 #MakeAmericaGreatAgain #Trump;"728700550699614208";https://twitter.com/trumpknuckles/status/728700550699614208
OrganicJeremy;2016-05-06 17:38;1;1;"The world's most dishonest people = Media #MakeAmericaGreatAgain #VoteTrump #Omaha";;;#MakeAmericaGreatAgain #VoteTrump #Omaha;"728700458076774401";https://twitter.com/OrganicJeremy/status/728700458076774401
Inceptshawn;2016-05-06 17:38;0;0;"#DonaldTrump #DonaldWithTheGoodHair #Trump2016 #MakeAmericaGreatAgain #lol #FeelTheBern pic.twitter.com/8MIFHCdezL";;;#DonaldTrump #DonaldWithTheGoodHair #Trump2016 #MakeAmericaGreatAgain #lol #FeelTheBern;"728700435742269440";https://twitter.com/Inceptshawn/status/728700435742269440
Jake_Witmer;2016-05-06 17:37;1;2;"#FeelTheBern should be #FeelTheLearn / #MakeAmericaGreatAgain should be #MakeAmericaFreeAgain / #LetLifeLive http:// mcafee2016.com";;;#FeelTheBern #FeelTheLearn #MakeAmericaGreatAgain #MakeAmericaFreeAgain #LetLifeLive;"728700312823996417";https://twitter.com/Jake_Witmer/status/728700312823996417
69Marine;2016-05-06 17:37;0;0;"Now for something really important @FoxNews pay @AndreaTantaros #MakeAmericaGreatAgain #Trump";;@FoxNews @AndreaTantaros;#MakeAmericaGreatAgain #Trump;"728700308038242305";https://twitter.com/69Marine/status/728700308038242305
VinceGalloway23;2016-05-06 17:37;1;0;"#MakeAmericaGreatAgain @beyaself1 @Merreee1 @Don2366984 @millennialviews @Brob588 @MaxTwelvetrees @MaxEmfinger @VinceTripp @vlb55jr @1FWLX";;@beyaself1 @Merreee1 @Don2366984 @millennialviews @Brob588 @MaxTwelvetrees @MaxEmfinger @VinceTripp @vlb55jr @1FWLX;#MakeAmericaGreatAgain;"728700205839704064";https://twitter.com/VinceGalloway23/status/728700205839704064
Cronikeys;2016-05-06 17:37;0;3;""Japan charges 38%. I'm talking 35% because I'm soft." - @realDonaldTrump #AmericaFirst #MakeAmericaGreatAgain";;@realDonaldTrump;#AmericaFirst #MakeAmericaGreatAgain;"728700189997850624";https://twitter.com/Cronikeys/status/728700189997850624
jd_Constitution;2016-05-06 17:37;0;2;"#Trump2016 #BuilDTheWall #MakeAmericaGreatAgain #USA @DanScavino @realDonaldTrump @CNN @RNC @jeffsessions @GOP @ABC https:// twitter.com/RosemryS/statu s/728678397887438848 …";;@DanScavino @realDonaldTrump @CNN @RNC @jeffsessions @GOP @ABC;#Trump2016 #BuilDTheWall #MakeAmericaGreatAgain #USA;"728700140786200577";https://twitter.com/jd_Constitution/status/728700140786200577
TheObserver101;2016-05-06 17:36;0;1;"@TheRevAl I can't wait for @realDonaldTrump to be President so you leave the US!!! You're a dirty, wicked person. #MakeAmericaGreatAgain";;@TheRevAl @realDonaldTrump;#MakeAmericaGreatAgain;"728700106464108544";https://twitter.com/TheObserver101/status/728700106464108544
ImagineAnna;2016-05-06 17:36;24;16;"PROOF CNN IS THE CLINTON NEWS NETWORK #WakeUpAmerica #TrumpTrain #MakeAmericaGreatAgain #FeelTheBern #DropOutHillary http://www. usatoday.com/story/opinion/ 2015/05/20/clinton-foundation-tapper-journalists-website-scrub-column/27599203/ …";;;#WakeUpAmerica #TrumpTrain #MakeAmericaGreatAgain #FeelTheBern #DropOutHillary;"728699915325612032";https://twitter.com/ImagineAnna/status/728699915325612032
TrumpATeam1;2016-05-06 17:36;3;3;"Trump asking any protesters here? I love protesters look media there's a nasty protester over there #MakeAmericaGreatAgain #trump2016";;;#MakeAmericaGreatAgain #trump2016;"728699880030359552";https://twitter.com/TrumpATeam1/status/728699880030359552
Jake_Witmer;2016-05-06 17:35;1;1;"Can socialist policies make America great? Nope! It's IMPOSSIBLE. https://www. youtube.com/watch?v=6BfuEF SI3w0 … #FeelTheLearn #FeelTheBern #MakeAmericaGreatAgain";;;#FeelTheLearn #FeelTheBern #MakeAmericaGreatAgain;"728699838838231040";https://twitter.com/Jake_Witmer/status/728699838838231040
trump_florida;2016-05-06 17:35;0;1;"Nebraska Gov. Pete Ricketts Endorses Donald Trump for President #Trump2016 #MakeAmericaGreatAgain https://www. youtube.com/watch?v=WGR5G7 Y7LT0&feature=share …";;;#Trump2016 #MakeAmericaGreatAgain;"728699831837986816";https://twitter.com/trump_florida/status/728699831837986816
MtnMan5555;2016-05-06 17:35;0;0;"Really gonna Lindsey Graham........ his phone number is 202-228-0292 #Trump2016 #MakeAmericaGreatAgain #NeverHillary pic.twitter.com/J2fdCDq338";;;#Trump2016 #MakeAmericaGreatAgain #NeverHillary;"728699776427036673";https://twitter.com/MtnMan5555/status/728699776427036673
Ahurastan;2016-05-06 17:35;11;14;"#trump #Trump2016 #DonaldTrump @realDonaldTrump @mitchellvii #MakeAmericaGreatAgain @CNN https:// m.facebook.com/DonaldTrump/ pic.twitter.com/E6EIZHDE5P";;@realDonaldTrump @mitchellvii @CNN;#trump #Trump2016 #DonaldTrump #MakeAmericaGreatAgain;"728699731220692992";https://twitter.com/Ahurastan/status/728699731220692992
CerritelliDavid;2016-05-06 17:35;0;0;"#CrookedHillary #NotwithHer #Benghazi #NeverClinton #MakeAmericaGreatAgain https:// twitter.com/PatriotVote201 6/status/728699462877511680 …";;;#CrookedHillary #NotwithHer #Benghazi #NeverClinton #MakeAmericaGreatAgain;"728699698366713856";https://twitter.com/CerritelliDavid/status/728699698366713856
TriumphNOTrump;2016-05-06 17:34;0;1;"RALLY for @realDonaldTrump to REDISTRIBUTE his wealth! 4 BILLION DOLLARS stolen from the WORKING CLASS. #makeamericagreatagain #DumpTrump";;@realDonaldTrump;#makeamericagreatagain #DumpTrump;"728699539666784256";https://twitter.com/TriumphNOTrump/status/728699539666784256
DinduNuffink;2016-05-06 17:34;0;0;"#DangerousDonald only @realDonaldTrump scares our enemies. #MakeAmericaGreatAgain #Trump2016 #TrumpTrain pic.twitter.com/OdxFs9nHO3";;@realDonaldTrump;#DangerousDonald #MakeAmericaGreatAgain #Trump2016 #TrumpTrain;"728699493303070722";https://twitter.com/DinduNuffink/status/728699493303070722
TrumpATeam1;2016-05-06 17:34;5;5;"Trump campaigning in Omaha Nebraska happening now #MakeAmericaGreatAgain #trump2016 pic.twitter.com/r4hNyoKlwp";;;#MakeAmericaGreatAgain #trump2016;"728699490241150976";https://twitter.com/TrumpATeam1/status/728699490241150976
Lbty4all;2016-05-06 17:34;0;0;"The #TrumpTrain demands that @BenSasse , @benshapiro & all those named Ben support our leader. @realDonaldTrump #MakeAmericaGreatAgain";;@BenSasse @benshapiro @realDonaldTrump;#TrumpTrain #MakeAmericaGreatAgain;"728699486525005824";https://twitter.com/Lbty4all/status/728699486525005824
Indianafortrump;2016-05-06 17:34;2;1;"They are starting to get it… 10 months later. #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/foxnews/status /728694339166085120 …";Fort Wayne, IN;;#Trump2016 #MakeAmericaGreatAgain;"728699432707969024";https://twitter.com/Indianafortrump/status/728699432707969024
huckabee4me;2016-05-06 17:34;4;3;"#NJPrimary #oregonprimary #WAPrimary #NebraskaPrimary #NJPrimary #VoteTrump2016 #MakeAmericaGreatAgain pic.twitter.com/wDSXCJW35l";;;#NJPrimary #oregonprimary #WAPrimary #NebraskaPrimary #NJPrimary #VoteTrump2016 #MakeAmericaGreatAgain;"728699425636253698";https://twitter.com/huckabee4me/status/728699425636253698
jeremyelnino;2016-05-06 17:33;0;1;"Just got my Donald ticket #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"728699337849475072";https://twitter.com/jeremyelnino/status/728699337849475072
YANKEEFANNO3;2016-05-06 17:33;7;8;"#WakeUpAmerica #TheFive NO REFUGEES! AMERICAN TAXPAYERS HAVE HAD ENOUGH! AMERICA FIRST! #MakeAmericaGreatAgain pic.twitter.com/84UjGT46qs";;;#WakeUpAmerica #TheFive #MakeAmericaGreatAgain;"728699259059580933";https://twitter.com/YANKEEFANNO3/status/728699259059580933
tryceankrom;2016-05-06 17:33;0;1;"@TheFive (humor only) just think if we could just eat at the store how many #bags we could save lol #MakeAmericaGreatAgain";Independence, MO;@TheFive;#bags #MakeAmericaGreatAgain;"728699241321766912";https://twitter.com/tryceankrom/status/728699241321766912
eshropshire1;2016-05-06 17:33;1;0;"@DiamondandSilk To carrer politicians like Jeb! rigged elections are fair & square. Trump's response: Not this time. #MakeAmericaGreatAgain";;@DiamondandSilk;#MakeAmericaGreatAgain;"728699231985389568";https://twitter.com/eshropshire1/status/728699231985389568
thereal_D_Rose;2016-05-06 17:33;1;1;"Guy in a #MakeAmericaGreatAgain hat crosses street while I have a green light in my car...... Its their world, were just living in it.";;;#MakeAmericaGreatAgain;"728699231813263360";https://twitter.com/thereal_D_Rose/status/728699231813263360
Hult45;2016-05-06 17:33;0;2;"#MakeAmericaGreatAgain by leaving nebraska out of it... seriously, guys, when are we going? pic.twitter.com/433cr9tZB1";;;#MakeAmericaGreatAgain;"728699203581444096";https://twitter.com/Hult45/status/728699203581444096
KaliSpady;2016-05-06 17:33;0;15;"Lynden is about to be lit tomorrow #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"728699202314735616";https://twitter.com/KaliSpady/status/728699202314735616
_Bakes_s;2016-05-06 17:32;0;0;"Big Money Push to Help #GOP Save #Congress From @realDonaldTrump #MakeAmericaGreatAgain http:// billmoyers.com/story/morning- reads-big-money-push-to-help-gop-save-congress-from-trump/ …";;@realDonaldTrump;#GOP #Congress #MakeAmericaGreatAgain;"728699054616514561";https://twitter.com/_Bakes_s/status/728699054616514561
mclatterbu;2016-05-06 17:31;1;1;"#MAGA #TrumpTrain #Trump2016 #NeverHillary #DropOutHillary #MakeAmericaGreatAgain pic.twitter.com/fMrC9dtw34";;;#MAGA #TrumpTrain #Trump2016 #NeverHillary #DropOutHillary #MakeAmericaGreatAgain;"728698680014856192";https://twitter.com/mclatterbu/status/728698680014856192
day_gardner;2016-05-06 17:31;1;3;"@MackHall2016 Thank you so much for following!!! #VoteTrump Let's help TRUMP #MakeAmericaGreatAgain !!! Let's do this!!!";;@MackHall2016;#VoteTrump #MakeAmericaGreatAgain;"728698671248879617";https://twitter.com/day_gardner/status/728698671248879617
